Date,Historical_Var,Historical_ES,Age_weighted_Var,Age_weighted_ES,Volatility_Var,Volatility_ES,Bootstrap_Var,Bootstrap_ES,portfolio
2020-07-31,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-9691.238330394799,-13281.137010694842,-8525.675404780533,-11325.585621022004,-4431.946074801655
2020-08-03,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-9283.99940581184,-12929.85503688752,-8775.07498359784,-11525.040454352471,1585.2878159625618
2020-08-04,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-8084.631316507161,-11897.761531810773,-8773.442991664526,-11540.692983934778,3755.558232855984
2020-08-05,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-7659.549448189996,-11242.203937201448,-8775.626011174365,-11492.843216478226,-532.2826329838979
2020-08-06,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-6739.859455887982,-10334.07425354501,-8722.263829513566,-11474.810169859426,-1156.0021894756658
2020-08-07,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-6105.872936447529,-9122.993616107558,-8695.621118818579,-11446.890611588724,-414.11834761733763
2020-08-10,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-5511.182477523316,-8473.77805401821,-8710.276366514068,-11455.321477957134,3595.6885281633135
2020-08-11,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-6754.295678517777,-10334.07425354501,-8617.182332001865,-11396.383588286957,-4274.068918471296
2020-08-12,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-7127.297012707419,-10847.283819971284,-8730.217351373038,-11488.954621050718,1709.1175540519419
2020-08-13,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-6761.407295824656,-10334.07425354501,-8674.85092315404,-11421.088860244825,-3074.0827895657244
2020-08-14,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-6787.813964426336,-10334.07425354501,-8760.147030365028,-11508.866545108822,-403.0159498595374
2020-08-17,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-6400.631439775762,-9899.666631554797,-8767.031501167921,-11510.453487009212,2290.060672916646
2020-08-18,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-6187.729818605181,-9314.684130057993,-8656.547465781883,-11415.791180267604,1819.447078858809
2020-08-19,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-5929.672456836615,-8858.716030336573,-8720.155855026394,-11509.622485677139,-2293.4568920744928
2020-08-20,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-5887.442676114462,-8858.716030336573,-8690.57682116466,-11447.732131865596,-1137.3839044654248
2020-08-21,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-5650.446257259773,-8623.434306485698,-8656.12006471056,-11428.740694506352,-761.3535027676218
2020-08-24,-9018.075903701945,-12344.125388882752,-7809.341342880172,-10682.700951881108,-5395.287752689202,-8251.101748182164,-8649.575044428731,-11426.41771441397,1162.2712264127535
2020-08-25,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-4462.8501129384185,-6898.683062593512,-8726.706813914838,-11491.444198377405,-1170.1715532714388
2020-08-26,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-4419.206565448813,-6818.482149018835,-8713.744651628547,-11489.17774031815,-276.10360442509295
2020-08-27,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-4237.091218247482,-6686.968478553096,-8666.814096342492,-11464.373312252608,1118.1319825835471
2020-08-28,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-4132.619428501835,-6623.551220755874,-8721.975339697368,-11480.497061509239,283.1486252198199
2020-08-31,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-3995.6354494085067,-6561.08393750908,-8770.586461120009,-11505.280706977715,726.5002723866975
2020-09-01,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-3936.274955224361,-6438.532178056859,-8688.899674586408,-11437.392003644401,4544.570560849758
2020-09-02,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5272.1542746054665,-7962.507993186071,-8725.131317446456,-11488.52254457093,4222.715713926128
2020-09-03,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5884.126162031756,-8924.717931269455,-8650.754042727422,-11426.153412061793,-2256.7381997818743
2020-09-04,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5745.656653253023,-8664.329238686601,-8750.460444275624,-11516.2541155762,-216.81250860547527
2020-09-08,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5241.78107855441,-7904.654968211099,-8684.204474987322,-11473.995408733552,-2377.8972435983374
2020-09-09,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5333.296632911095,-8083.628595339594,-8637.465224737265,-11450.442911543038,4664.275784004639
2020-09-10,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-6142.865198607592,-9270.35492238891,-8788.84651099161,-11564.59329305151,-7568.773678012147
2020-09-11,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-8647.440304334876,-12013.05074234267,-8796.60464333104,-11542.18442572276,3877.1615065586134
2020-09-14,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-8109.887128675718,-12013.05074234267,-8719.02790911671,-11493.04526032663,837.6577704189283
2020-09-15,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-7107.142653892115,-10863.70519690556,-8611.7934716833,-11400.841291188692,-971.6975506925718
2020-09-16,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-6370.823342854781,-9874.242190488188,-8765.104640505666,-11539.91230211186,1203.7787044252625
2020-09-17,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5748.893852013663,-8714.898979553001,-8795.12084283966,-11542.100679941655,3078.5159173047014
2020-09-18,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5734.35306242235,-8634.719628938643,-8702.17431930913,-11486.544185987434,82.70869154572446
2020-09-21,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5208.982116441185,-7790.857447327602,-8702.631899133154,-11469.552689770206,-4716.068619159878
2020-09-22,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-6415.23477332778,-9874.242190488188,-8699.279236645765,-11491.738013392283,-35.1834667771916
2020-09-23,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5741.6733568757245,-8634.719628938643,-8739.018505093392,-11483.244516554505,-2166.914280813515
2020-09-24,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5611.738245980556,-8634.719628938643,-8736.497610371267,-11497.640084104038,-169.51805963400983
2020-09-25,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5128.961155830599,-7733.783694549284,-8679.113038015808,-11426.415803273541,2062.28405188098
2020-09-28,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-4978.661222672033,-7494.598554761993,-8739.380335672715,-11481.494066843063,-1594.102714974988
2020-09-29,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-4899.487188608414,-7411.163606679404,-8685.132889319511,-11451.360877800706,-1728.0407143014795
2020-09-30,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-4876.095942564022,-7411.163606679404,-8689.106157637012,-11458.860900377182,2488.161261227781
2020-10-01,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-4925.411802303205,-7411.163606679404,-8739.419730643798,-11502.973568286905,-3280.9425435160188
2020-10-02,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5491.094136182658,-8434.40504355165,-8641.935554024294,-11430.257186570689,920.439447558675
2020-10-05,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5051.988507873939,-7643.975476193524,-8735.540029689546,-11519.877379301279,1325.1838122977388
2020-10-06,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-4771.340276111249,-7280.382099283668,-8687.297850382389,-11451.696698930446,-3136.4749639296447
2020-10-07,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-5327.258990581464,-8154.275309911369,-8805.679004702017,-11553.951098066962,5536.523918827326
2020-10-08,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-6629.811186728155,-10301.476544490508,-8714.754242440487,-11487.31115061807,6049.525356103109
2020-10-09,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-7703.472071815304,-11515.976220837118,-8691.857371843846,-11447.72458300977,4527.6290153349655
2020-10-12,-8994.039718293896,-12246.108226624277,-7809.341342880172,-10682.700951881108,-7657.228052445473,-11515.976220837118,-8844.01877214372,-11615.41383795375,-150.31581743834371
2020-10-13,-8426.71652520311,-12051.377945921435,-7809.341342880172,-10682.700951881108,-6674.877674175914,-10423.777455123523,-8673.816247977516,-11438.591603057866,-2955.0240739523247
2020-10-14,-8426.71652520311,-12051.377945921435,-7809.341342880172,-10682.700951881108,-6537.600193406433,-10077.931886307886,-8780.714734258452,-11539.480019123013,-1641.7177578986234
2020-10-15,-8426.71652520311,-12051.377945921435,-7809.341342880172,-10682.700951881108,-6047.122256401828,-9157.12401994801,-8858.525775234602,-11592.741212680938,-1268.6166085521932
2020-10-16,-8426.71652520311,-12051.377945921435,-7809.341342880172,-10682.700951881108,-5592.150921865413,-8594.621291425288,-8787.89061891958,-11537.09175109165,419.3072954771999
2020-10-19,-8426.71652520311,-12051.377945921435,-7809.341342880172,-10682.700951881108,-5088.064267099868,-7568.077013063617,-8659.014411426866,-11427.950862342484,-4935.122592490736
2020-10-20,-8426.71652520311,-12051.377945921435,-7809.341342880172,-10682.700951881108,-6458.08711463859,-9921.007551798259,-8733.715248962933,-11501.211833099513,936.5799653266002
2020-10-21,-8426.71652520311,-12051.377945921435,-7809.341342880172,-10682.700951881108,-5787.655363919544,-8766.422922386912,-8634.848080684074,-11413.352008145692,-3274.1149210253034
2020-10-22,-8426.71652520311,-12051.377945921435,-7809.341342880172,-10682.700951881108,-6046.196420917374,-9157.12401994801,-8751.104660415502,-11504.682053277724,-79.05119379592128
2020-10-23,-8426.71652520311,-12051.377945921435,-7809.341342880172,-10682.700951881108,-5446.29906581801,-8209.595215480276,-8712.197265184437,-11504.610744346748,1289.03676558822
2020-10-26,-8426.71652520311,-12051.377945921435,-7809.341342880172,-10682.700951881108,-5044.627745440511,-7568.077013063617,-8732.838531946083,-11477.621660719318,-2371.2346310884764
2020-10-27,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5225.776748498556,-7914.251475749165,-8732.302013948942,-11514.35834011804,-11773.319108470523
2020-10-28,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-11337.526781894574,-16002.008774347802,-8697.095520697849,-11460.229581206593,-4294.107269837782
2020-10-29,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-10458.188460127936,-14130.973600362693,-8700.93259051437,-11463.852166412587,1736.395228874372
2020-10-30,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-9088.549898204365,-12856.18249997637,-8632.359271829737,-11391.655125827207,-2812.802380216782
2020-11-02,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8310.891254716447,-12031.516600389226,-8725.82052314462,-11486.14654211339,4798.63064119211
2020-11-03,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8200.485203772576,-12031.516600389226,-8630.551453492022,-11400.365473502765,1072.0154799507743
2020-11-04,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7193.186769629143,-11083.935376601748,-8789.564105504534,-11553.510489213773,16739.160269585234
2020-11-05,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-15356.713516890133,-22012.08780246964,-8725.555928319585,-11473.520549368646,492.80470626129835
2020-11-06,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-13026.571086352333,-22012.08780246964,-8677.044646628085,-11460.903933479312,-4017.237574468423
2020-11-09,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-11689.919926194658,-16002.008774347802,-8672.187841046845,-11434.115853734671,68.00043314652117
2020-11-10,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-10013.546274799795,-14130.973600362693,-8629.94995719316,-11386.68735770207,4832.295609588032
2020-11-11,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-9453.052985239008,-13642.908837248446,-8677.016712425038,-11453.813662469107,-1872.388246134355
2020-11-12,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8381.03120834203,-12031.516600389226,-8785.019005007487,-11519.469401083174,-1272.181169535694
2020-11-13,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7432.23479153457,-11298.995013179874,-8740.852387350622,-11520.312586296992,2887.516364717302
2020-11-16,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6898.371831813633,-10871.379235081222,-8740.278459079847,-11516.968377104497,-776.739560307259
2020-11-17,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6187.104748263706,-9465.226228114683,-8755.91345701193,-11495.23549416967,-113.17066146890754
2020-11-18,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5560.467067583406,-8599.246112575329,-8651.05064731477,-11408.334220189194,-740.878115036324
2020-11-19,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5156.260280898821,-7750.468129192784,-8669.900677561667,-11428.423406930175,5076.773263801665
2020-11-20,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6257.224874322899,-9586.023856228006,-8684.070585105464,-11418.879518729169,1885.8325483784222
2020-11-23,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5777.666764094813,-8854.861045507017,-8756.18182963963,-11513.715849373566,-1461.2725774756266
2020-11-24,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5450.237875448656,-8296.515310431258,-8677.226848779648,-11461.357375560703,1860.2421550021459
2020-11-25,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5160.662677936364,-7803.370518161969,-8699.73503932375,-11481.568253528176,-889.3172175252456
2020-11-27,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-4869.471252160875,-7415.370518619017,-8715.020818817618,-11486.45974416642,3761.7903912820334
2020-11-30,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5411.210270079087,-8296.515310431258,-8748.9746314616,-11508.980149460114,-1840.8098943074083
2020-12-01,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5276.879749799797,-8095.761631131666,-8695.434729329405,-11450.188823314424,-1880.9838159382584
2020-12-02,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5195.21890680835,-7858.058350672219,-8775.774149257692,-11511.583953051348,-1561.9799799629309
2020-12-03,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5045.393334113472,-7648.947053359904,-8562.874331191148,-11353.110717852465,-438.96612594873176
2020-12-04,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-4738.06169237308,-7337.48871921886,-8741.101723875949,-11495.283637511786,5707.223457027026
2020-12-07,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6374.0032956613395,-10151.644374228,-8708.740920613453,-11483.368771931839,-1548.6281921141524
2020-12-08,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5926.867728982816,-9022.382226716985,-8641.850199727285,-11417.346996185313,2736.339454687253
2020-12-09,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5746.6883212304465,-8746.18263187912,-8709.180147930776,-11494.85106603058,8025.368020664678
2020-12-10,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8351.930215640616,-12031.516600389226,-8670.525249910348,-11445.164744840858,3114.6373874882215
2020-12-11,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7672.8614261934,-11532.133846627858,-8746.398321374709,-11482.52392871229,-72.81324763216965
2020-12-14,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6761.434575080281,-10488.041343378141,-8659.564127992571,-11450.330935498094,-3059.507829967712
2020-12-15,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6657.703634369963,-10488.041343378141,-8843.26434614288,-11608.019790713744,9770.217455330017
2020-12-16,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-9962.44604778925,-14130.973600362693,-8727.561905408962,-11511.475674050434,3028.054237907711
2020-12-17,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8903.683130660684,-12031.516600389226,-8729.323489363294,-11496.075963259293,262.7621335538242
2020-12-18,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7742.93287006906,-11532.133846627858,-8710.196215132608,-11480.609554774179,-663.4962258008386
2020-12-21,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6856.13103800374,-10671.033992192224,-8779.228640084735,-11547.264361770947,-2342.2051290787977
2020-12-22,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6496.060336507766,-10151.644374228,-8826.164274413844,-11565.934099511096,-3022.801593415684
2020-12-23,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6454.062834075455,-10151.644374228,-8760.565867362582,-11501.854907983441,-1497.9415990410123
2020-12-24,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5975.862760116441,-9340.042879116427,-8681.244927692956,-11437.795124314329,2069.0323930068193
2020-12-28,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5604.939046296672,-8746.18263187912,-8747.648266894697,-11509.98499233304,-125.43997278431011
2020-12-29,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5125.166050320118,-7829.508344930461,-8690.553049775557,-11452.588188859616,-727.2379669387167
2020-12-30,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-4820.199012481929,-7517.581696814986,-8701.197361354763,-11490.391934663923,1699.8904297219735
2020-12-31,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-4661.572427772863,-7328.484148680398,-8673.795988360725,-11438.787849097285,2472.0765021609086
2021-01-04,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-4758.617632216576,-7374.316000075495,-8704.161578925583,-11458.954677061674,-2141.0495895825115
2021-01-05,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-4920.447580383609,-7517.581696814986,-8698.764403972236,-11444.006861635684,163.11156551424585
2021-01-06,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-4586.25056247679,-7239.149448569533,-8545.815813529525,-11321.824696378517,-382.54260394569343
2021-01-07,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-4369.076173655489,-6991.533607838757,-8630.892256241843,-11416.935840225346,600.757753391349
2021-01-08,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-4175.674077411936,-6800.479615552014,-8648.478002129736,-11409.369628810477,-92.58080614529612
2021-01-11,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-5006.9269873621415,-7668.118530982605,-8607.165624188585,-11378.313305655718,16463.395470681808
2021-01-12,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-11357.049025974346,-16002.008774347802,-8669.584191813083,-11446.37967176537,-4230.062769769758
2021-01-13,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-11119.872470553953,-15220.378471309175,-8716.794279006039,-11487.542281470758,5591.848605108998
2021-01-14,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-11001.589128412988,-15220.378471309175,-8693.484971256443,-11454.485527138275,542.0058580459779
2021-01-15,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-10399.645994005321,-14130.973600362693,-8711.452496582706,-11474.967575877175,2177.2508943667913
2021-01-19,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-9904.814867877187,-14130.973600362693,-8790.384296474154,-11557.888557994589,6056.828684394602
2021-01-20,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-10040.256359928033,-14130.973600362693,-8702.829880837893,-11479.56843563314,2456.785364533478
2021-01-21,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-9581.629490985586,-13642.908837248446,-8731.13989049383,-11483.996882321837,-101.57012821060108
2021-01-22,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-9069.329222535362,-12856.18249997637,-8795.201714153569,-11550.28641084258,3603.904119514919
2021-01-25,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8832.737447516103,-12031.516600389226,-8796.151437098064,-11565.777998028709,3962.366462893648
2021-01-26,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8671.851046021873,-12031.516600389226,-8785.065707961001,-11537.19506510149,752.2674335412535
2021-01-27,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8226.850273290387,-12031.516600389226,-8671.619127829921,-11463.749735608359,-6920.071654786345
2021-01-28,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-9056.298082789957,-12856.18249997637,-8646.200186139233,-11425.74230254084,2330.4687211549854
2021-01-29,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8660.383278443442,-12031.516600389226,-8803.3637391756,-11558.858647521269,-3488.609310733977
2021-02-01,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8574.613974908,-12031.516600389226,-8687.521871784467,-11437.351498379732,-3132.93379319158
2021-02-02,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8416.583655064833,-12031.516600389226,-8712.427924140096,-11497.219825965567,-2015.8328079862001
2021-02-03,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8120.598544460049,-12031.516600389226,-8767.532711895157,-11523.85397260943,-1407.6330032458304
2021-02-04,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7779.796814084286,-11532.133846627858,-8636.50261192442,-11421.044801817341,3949.757013528344
2021-02-05,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7728.89697604276,-11532.133846627858,-8783.913923203276,-11537.337501554843,665.1425563579197
2021-02-08,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7338.197517073746,-11083.935376601748,-8682.223960702277,-11473.661556396051,4844.7885427104975
2021-02-09,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7531.915335315485,-11298.995013179874,-8661.52958446901,-11432.759664209718,-2874.029877846669
2021-02-10,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7435.554716017171,-11298.995013179874,-8693.75331064406,-11483.249957646714,2323.0847288901045
2021-02-11,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7172.458947151431,-11083.935376601748,-8620.880928836503,-11407.986727732543,-875.0923655239421
2021-02-12,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6860.565114471494,-10492.416738030039,-8694.053387016162,-11443.883801767513,2265.015414266744
2021-02-16,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6637.284045155639,-10165.699028096926,-8650.272031724022,-11436.425835412203,-1346.7185976795727
2021-02-17,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6408.982125721728,-10016.995510917934,-8577.012526055592,-11360.792654498633,1675.3193629826649
2021-02-18,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6390.704557013879,-9942.79991002012,-8705.236812817044,-11467.555150548367,-8162.105488472615
2021-02-19,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8230.321992529289,-12031.516600389226,-8718.868909630875,-11495.972220055382,1615.4896640381776
2021-02-22,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7856.864970559783,-11333.896884383432,-8745.250121722145,-11490.726558402903,1139.621451215725
2021-02-23,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7482.436329418152,-11124.723372918359,-8764.874124550575,-11518.835576112016,961.506751362174
2021-02-24,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7127.185593373244,-10930.154856173898,-8765.01757244631,-11501.033893230977,782.1283796839988
2021-02-25,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6789.084114138426,-10231.784580617388,-8709.413252437173,-11469.083940466498,-4799.304798292862
2021-02-26,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7274.929542089385,-10930.154856173898,-8633.59037025245,-11430.175190968308,2006.293840738501
2021-03-01,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7014.681085835207,-10735.915547750792,-8636.10020778984,-11394.517622016323,2074.5584551248758
2021-03-02,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6773.5457194067885,-10231.784580617388,-8614.17588197062,-11394.928229161666,-3077.952450898355
2021-03-03,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6823.678953681187,-10231.784580617388,-8761.109123817358,-11528.98274251674,-4385.39113069969
2021-03-04,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7185.604279004207,-10930.154856173898,-8691.722347517742,-11435.508146295351,-2994.071151271259
2021-03-05,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7177.768816806022,-10930.154856173898,-8771.938044739622,-11526.34839716687,7259.2535718105655
2021-03-08,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-8179.064043301459,-12031.516600389226,-8759.07004797625,-11505.879240481707,-1494.9193908492907
2021-03-09,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7852.347765224824,-11333.896884383432,-8703.148728630249,-11468.20636144644,-38.72276549602479
2021-03-10,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7464.232860361164,-11124.723372918359,-8664.748181150397,-11453.178537255064,2602.01181745796
2021-03-11,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-7248.707068238353,-10930.154856173898,-8729.2360337317,-11492.90126318817,-789.3809553452185
2021-03-12,-8994.039718293896,-12265.994535289801,-7809.341342880172,-10682.700951881108,-6937.024850807714,-10735.915547750792,-8603.021097163431,-11384.458483387045,2990.668620887919
2021-03-15,-9018.075903701945,-12619.146604488562,-7809.341342880172,-10682.700951881108,-6916.203206731002,-10692.674953835913,-8689.633775001232,-11468.47377749511,-13600.466374587913
2021-03-16,-9018.075903701945,-12619.146604488562,-7809.341342880172,-10682.700951881108,-11301.434837872785,-14988.962457491853,-8746.292979027347,-11506.706270988707,168.30390485599577
2021-03-17,-9018.075903701945,-12619.146604488562,-7809.341342880172,-10682.700951881108,-10661.741017215487,-14072.028353054384,-8752.92820387238,-11510.693313533546,-2218.301437860988
