Date,Normal_Var,Normal_ES,T_Var,T_ES,portfolio
2019-06-13,-6130.657771840328,-7049.977119789979,-6133.679415628397,-7050.61791476217,-3345.0826473928614
2019-06-14,-6127.996547069286,-7047.144765393207,-6131.017628383856,-7047.7854410825785,196.8301282005387
2019-06-17,-6126.459065496686,-7045.751090205171,-6129.480619477984,-7046.3918661321895,2229.4758086369575
2019-06-18,-6128.10455895154,-7048.0917396247405,-6131.128397790333,-7048.733000097687,3935.1022982203567
2019-06-19,-6127.520016380178,-7047.780353990493,-6130.544753038607,-7048.421804862555,2627.70410529994
2019-06-20,-6125.470642008651,-7045.2633582287035,-6128.493841676401,-7045.90448315371,2683.0077943370293
2019-06-21,-6125.428266406509,-7045.217690057099,-6128.451455252152,-7045.85881268708,-1131.378326673427
2019-06-24,-6114.970597380851,-7032.634279198775,-6117.986799280535,-7033.273920118747,1690.4797110458298
2019-06-25,-6114.8278811172295,-7032.484626601352,-6117.844060218383,-7033.124262686478,-337.5931428863773
2019-06-26,-6134.180896669692,-7053.9118429693635,-6137.20389331039,-7054.552924838761,-6281.755724753785
2019-06-27,-6132.556484303971,-7051.8129472946885,-6135.57792140005,-7052.453698434052,1475.1138756959845
2019-06-28,-6133.326268099011,-7052.589872500281,-6136.3477286676725,-7053.230628617436,-355.4718010161182
2019-07-01,-6133.324882707636,-7052.797567120866,-6136.347030486156,-7053.438468973473,2247.5509559641196
2019-07-02,-6130.258747358183,-7049.891904296347,-6133.281422582154,-7050.532918003433,3114.8157467683395
2019-07-03,-6129.7538097932,-7049.457470651249,-6132.776716751368,-7050.098533501821,1377.1554309922064
2019-07-05,-6142.2108592164595,-7063.2262984816525,-6145.238077763505,-7063.868275683707,-5035.804208375023
2019-07-08,-6145.711682460615,-7066.888845891806,-6148.739432567039,-7067.530935820774,-1868.8341324467483
2019-07-09,-6144.427067508521,-7065.662109128534,-6147.455007850548,-7066.304239400451,1514.5633230224082
2019-07-10,-6144.428267916023,-7065.795082289494,-6147.456641372313,-7066.437304411231,1918.8592615837956
2019-07-11,-6167.306298629853,-7091.0444862729755,-6170.342466380177,-7091.688361317683,-6864.474377301283
2019-07-12,-6166.75617580048,-7090.491614137483,-6169.792334514312,-7091.135487265838,467.5935435138153
2019-07-15,-6166.7900430352865,-7090.551941243057,-6169.826288718139,-7091.195832814787,1707.136244299089
2019-07-16,-6167.380587216136,-7091.172909917744,-6170.416932899041,-7091.816822696317,-706.4850388234771
2019-07-17,-6169.7496775751115,-7093.747742287118,-6172.7866994964415,-7094.39179847445,-2157.6114663624267
2019-07-18,-6170.234590292744,-7094.448819582287,-6173.272322709674,-7095.09302644324,2543.324205548038
2019-07-19,-6173.635791207321,-7098.139817030728,-6176.674476135366,-7098.784225889129,-2366.6486020995203
2019-07-22,-6173.405070326183,-7097.510994165259,-6176.442446761818,-7098.155125533851,-124.93238250685796
2019-07-23,-6173.2299158061805,-7097.478458464207,-6176.2677610052215,-7098.122689242674,1892.0640098238932
2019-07-24,-6176.730233313166,-7101.191511685092,-6179.768777737726,-7101.835890747153,-1953.1502422183655
2019-07-25,-6177.696754525387,-7102.174874823764,-6180.735354306448,-7102.819265625186,-525.9354229439715
2019-07-26,-6170.682308411302,-7094.558221863027,-6173.718928842553,-7095.202192907026,303.5245147759022
2019-07-29,-6169.553806312133,-7093.485503330076,-6172.590610094324,-7094.129513257005,1421.4965298375919
2019-07-30,-6167.115045603236,-7090.844413987063,-6170.151184366179,-7091.488282884466,-714.1935352337409
2019-07-31,-6166.5291182885185,-7090.222006835664,-6169.565137148545,-7090.865850305454,-488.09638330782536
2019-08-01,-6160.45582297226,-7084.045363230442,-6163.491502144324,-7084.689134663171,3401.723842403339
2019-08-02,-6141.80370864297,-7063.6744492767,-6144.833738417772,-7064.317022651148,2486.526208449906
2019-08-05,-6155.813699064198,-7079.065721505532,-6158.848268873539,-7079.709257677554,-5116.816600083854
2019-08-06,-6160.501934651113,-7084.692343926771,-6163.539588775774,-7085.336534184412,5588.748915252728
2019-08-07,-6158.133787808367,-7082.138575045075,-6161.170831825472,-7082.782635918223,-490.75296164826915
2019-08-08,-6162.048920286759,-7087.0185664165165,-6165.0891356282655,-7087.663299827154,4758.58410164479
2019-08-09,-6166.744262586887,-7092.132378841285,-6169.785853367359,-7092.777403938976,-2809.6390407055255
2019-08-12,-6166.827860557074,-7091.929818917813,-6169.868510786013,-7092.5746445543045,19.69291525215789
2019-08-13,-6168.114040667377,-7093.721075648964,-6171.156350995863,-7094.366253340007,3423.848103661222
2019-08-14,-6185.676269282883,-7113.142290986328,-6188.724689779391,-7113.788764450539,-5962.589267950413
2019-08-15,-6191.161457904306,-7119.980290228986,-6194.214324855486,-7120.627706645443,5452.301129661993
2019-08-16,-6190.978284977687,-7119.505799528608,-6194.0301944177,-7120.1530128872655,335.5878669600604
2019-08-19,-6190.363950388358,-7118.997219413366,-6193.416207425048,-7119.644506486273,1666.063520291638
2019-08-20,-6193.093470770938,-7121.799753294212,-6196.145967790375,-7122.44709125986,-1484.9265855318708
2019-08-21,-6193.695504086941,-7122.2381377838565,-6196.747463220972,-7122.885361681042,-139.00002066404264
2019-08-22,-6193.167808097191,-7121.675832859439,-6196.219653477637,-7122.3230326330895,-600.1501756129625
2019-08-23,-6199.173873740907,-7128.071915103637,-6202.227001038503,-7128.719386731326,-2864.4314006906434
2019-08-26,-6199.946142310115,-7129.263714627515,-6203.000648533441,-7129.91147868169,3115.9151507945157
2019-08-27,-6200.55780495767,-7129.805525316684,-6203.612081589683,-7130.453240681811,9.528996144114563
2019-08-28,-6200.0881623318655,-7129.410541743794,-6203.14268435528,-7130.058309148668,1412.7409122430743
2019-08-29,-6201.137136148594,-7130.761113390443,-6204.192649471944,-7131.409091018645,3211.759744562807
2019-08-30,-6201.147144426142,-7130.900031821854,-6204.203081454884,-7131.548099304554,1924.3545904535933
2019-09-03,-6201.153535195675,-7130.891137745478,-6204.209421985771,-7131.539194574151,1222.3114152433368
2019-09-04,-6198.01901112752,-7127.666854010743,-6201.074602893107,-7128.31484827406,1481.034142921361
2019-09-05,-6198.3633537601345,-7127.895780151331,-6201.418566171662,-7128.543693965663,288.7437161866788
2019-09-06,-6198.32412297634,-7127.854198665044,-6201.379327661515,-7128.502110840863,-625.8204457512683
2019-09-09,-6205.805681861566,-7135.832867736882,-6208.8625204619975,-7136.481126414389,-3370.887203531597
2019-09-10,-6207.39344684333,-7137.536084621385,-6210.450664914209,-7138.18442377256,-1497.4994191389496
2019-09-11,-6202.898768279943,-7132.849633659674,-6205.9553560280965,-7133.497839139358,1693.606408077876
2019-09-12,-6203.922516377769,-7133.953464413587,-6206.979367343772,-7134.601725713442,-1484.835421902971
2019-09-13,-6209.672998372997,-7140.175515221901,-6212.731399304175,-7140.824105220292,-2922.628356212278
2019-09-16,-6207.845724287536,-7138.224496365121,-6210.903718491039,-7138.873000109451,-229.8844404524631
2019-09-17,-6207.673225090054,-7138.253777920576,-6210.731882512014,-7138.90242231254,2210.2364321265736
2019-09-18,-6207.849343055267,-7138.517399582858,-6210.908288086755,-7139.166104967698,2117.4038774830096
2019-09-19,-6206.102845573276,-7136.874501891275,-6209.162131119367,-7137.523279488479,2072.2469770148678
2019-09-20,-6207.129993327912,-7138.206454418395,-6210.190280714604,-7138.855444474269,3173.0279203605187
2019-09-23,-6209.854289291035,-7141.095791554629,-6212.915119139534,-7141.744896649477,-1658.8726895587097
2019-09-24,-6207.867767381398,-7138.973871510906,-6210.9281521996345,-7139.622882228926,-188.2836332131625
2019-09-25,-6217.880309610784,-7150.016686511999,-6220.944080757535,-7150.666415363074,-4510.348584007053
2019-09-26,-6217.870125649942,-7149.991527932744,-6220.933847577709,-7150.641246346031,1434.3202338125373
2019-09-27,-6214.745310030175,-7146.758829500545,-6217.808677365786,-7147.408472716063,1317.4666927690814
2019-09-30,-6214.739271408743,-7146.75255781128,-6217.802637978301,-7147.402200864343,-239.44145118075096
2019-10-01,-6218.690935939493,-7150.99430887298,-6221.755255973334,-7151.644154125628,-2252.6605303359424
2019-10-02,-6234.1936378586515,-7168.251544174337,-6237.263724740441,-7168.902612392836,-6118.8299776697495
2019-10-03,-6234.574654134486,-7168.752169994896,-6237.645134152173,-7169.40332158507,2664.7143261715437
2019-10-04,-6233.1135809165135,-7167.607280541899,-6236.185100175583,-7168.258652522267,3176.259031656418
2019-10-07,-6238.499637618059,-7173.188435448346,-6241.571798131204,-7173.839943418399,-2761.247328023443
2019-10-08,-6240.223421688445,-7174.9639684042,-6243.295752291232,-7175.61551244488,-992.1885144253793
2019-10-09,-6233.045139631956,-7167.182351392685,-6236.115487177034,-7167.833474889616,475.5718385250522
2019-10-10,-6229.135354681406,-7161.965680943554,-6232.201406719753,-7162.615893499516,-914.6997185988556
2019-10-11,-6216.387308915428,-7148.293041784156,-6219.4503219751105,-7148.942609868967,3038.462496911384
2019-10-14,-6217.179792977697,-7149.086071077877,-6220.242807829461,-7149.735639542732,-321.6775653319645
2019-10-15,-6213.763581891165,-7145.668804143919,-6216.826593272542,-7146.318371872815,2327.27975264321
2019-10-16,-6217.924973197989,-7150.0090549667075,-6220.988572459677,-7150.658747366403,-2160.191945298479
2019-10-17,-6216.427733723592,-7148.574873776911,-6219.491540246961,-7149.224610130247,1662.8543646355201
2019-10-18,-6209.659749842914,-7141.212938575591,-6212.721604150959,-7141.86226092587,89.10967782670771
2019-10-21,-6211.806275426928,-7143.318436148857,-6214.867994882995,-7143.967729901301,-1208.474811684694
2019-10-22,-6214.14534451297,-7146.2394812284,-6217.20897682353,-7146.8891806367155,4076.4361456195556
2019-10-23,-6216.139625561215,-7147.673140684337,-6219.201415205508,-7148.322449321482,-2721.278494565724
2019-10-24,-6215.732606077984,-7147.249312575876,-6218.794340475231,-7147.898609496871,-104.40224796885164
2019-10-25,-6219.570230190106,-7152.119474431591,-6222.635358360437,-7152.769491064399,4804.832563579823
2019-10-28,-6217.654233051406,-7149.778053349195,-6220.71796292677,-7150.427773447916,2984.7368623442835
2019-10-29,-6221.5106164704475,-7153.882130663014,-6224.575160472829,-7154.532023412298,-2109.844792818686
2019-10-30,-6216.903283213284,-7149.311522289064,-6219.967947924009,-7149.961440636765,3304.5038352151037
2019-10-31,-6216.615535418286,-7149.312728155191,-6219.681149869747,-7149.96284791283,2648.5886205474544
2019-11-01,-6215.127280671929,-7147.235386377721,-6218.190958896146,-7147.885095522869,444.94780448721576
2019-11-04,-6213.679604466338,-7145.710393188136,-6216.7430285629935,-7146.3600484408735,78.0568005027034
2019-11-05,-6221.840781486192,-7154.673086114357,-6224.906840027085,-7155.323300049304,-3937.524547958795
2019-11-06,-6224.878131171453,-7158.533426277385,-6227.946894739789,-7159.184213863002,4387.484076309927
2019-11-07,-6231.488360400095,-7165.713364150621,-6234.55899650227,-7166.364548841374,-3232.37699147824
2019-11-08,-6231.07336212658,-7165.316918901322,-6234.144059209338,-7165.968116524127,802.0961634195515
2019-11-11,-6232.703293835881,-7166.8205766297215,-6235.773575877891,-7167.471686235524,-980.539902334548
2019-11-12,-6231.939889318475,-7165.617011227956,-6235.008724627742,-7166.267814027552,340.0829070231748
2019-11-13,-6229.810335963119,-7163.390888059713,-6232.878853864104,-7164.041623547062,567.5850414714733
2019-11-14,-6230.193377186384,-7163.767663887687,-6233.261874494097,-7164.418395007857,30.139869546459757
2019-11-15,-6230.143422247369,-7163.700307009911,-6233.211862357916,-7164.351026000372,2168.754853375408
2019-11-18,-6229.463108279516,-7163.100722149119,-6232.531813732684,-7163.751497410349,1488.413449988815
2019-11-19,-6229.257874369093,-7163.012394255462,-6232.326964072131,-7163.663251003923,1757.9269201444529
2019-11-20,-6230.0586738916445,-7163.690487987652,-6233.127360281961,-7164.341259206255,-248.26833638417062
2019-11-21,-6226.496575504189,-7159.884975658005,-6229.564461834952,-7160.535577209309,326.11647914988157
2019-11-22,-6226.096064352545,-7159.586140929667,-6229.164284876137,-7160.236813352688,1625.7051073452567
2019-11-25,-6223.812661435166,-7156.805385824884,-6226.879247248087,-7157.455711577532,3040.4680299562256
2019-11-26,-6222.777488915427,-7155.7289143335565,-6225.843938985766,-7156.379211299502,209.1259456762498
2019-11-27,-6224.137803071711,-7157.102269346265,-6227.204296005091,-7157.752575402103,-702.5230745340895
2019-11-29,-6225.124579681216,-7158.033337777166,-6228.190889511444,-7158.683605002622,-352.25415079110877
2019-12-02,-6230.719056149784,-7164.002808328346,-6233.786598520741,-7164.653336936667,-2732.954040031422
2019-12-03,-6228.740110870708,-7162.214130176758,-6231.808278616825,-7162.864791407347,2718.0401764832814
2019-12-04,-6228.40459280638,-7161.492237207967,-6231.471490604972,-7162.142629122898,73.03162057085189
2019-12-05,-6228.3975439708865,-7161.451858901842,-6231.46433222127,-7162.1022275850655,1257.7765145625415
2019-12-06,-6228.017948771419,-7160.664134246978,-6231.083395570829,-7161.314218450927,17.57011914104166
2019-12-09,-6218.12343574982,-7149.894845354631,-6221.186007312152,-7150.544319811834,802.1929856987019
2019-12-10,-6218.634035081833,-7150.369751272601,-6221.696489326084,-7151.0192008503545,85.1192017158232
2019-12-11,-6217.222964172719,-7149.073779503484,-6220.285796727947,-7149.723309309016,1989.653421745303
2019-12-12,-6211.427181197307,-7142.811497169388,-6214.48848044978,-7143.460701809955,356.74266938448943
2019-12-13,-6211.373891958691,-7142.800010449366,-6214.435328608816,-7143.449244227625,1392.826973829841
2019-12-16,-6203.634541573754,-7134.386480227952,-6206.693762311293,-7135.035244081315,388.72918009633116
2019-12-17,-6203.731615022089,-7135.049579732854,-6206.7926961894345,-7135.698738124471,3785.1994266288602
2019-12-18,-6205.033460133582,-7137.026265622204,-6208.096759385915,-7137.6758943994155,3932.450032566405
2019-12-19,-6205.059174098128,-7137.033106253602,-6208.122411317077,-7137.682721875497,1080.9573158027683
2019-12-20,-6201.366298629634,-7132.566804851605,-6204.426993731231,-7133.215881370901,3051.5350059825646
2019-12-23,-6205.114207480394,-7136.576026243401,-6208.175761471143,-7137.225284905891,-2124.3588716356803
2019-12-24,-6203.880174715137,-7135.293586643703,-6206.94156960099,-7135.942811565082,322.886242920431
2019-12-26,-6191.077661376482,-7121.287232180509,-6194.1350994446475,-7121.9356179861425,902.9599293252995
2019-12-27,-6191.03363542713,-7121.264817987186,-6194.091144529402,-7121.913218856904,1225.4533802546723
2019-12-30,-6192.432505140438,-7122.629987401744,-6195.489903475653,-7123.278364781277,-665.4425894517694
2019-12-31,-6193.539526837487,-7123.793056526707,-6196.597109390909,-7124.441472973089,-890.0591366603467
2020-01-02,-6193.1171222849725,-7123.75584274521,-6196.175970893877,-7124.404527681872,3143.2479811754692
2020-01-03,-6189.644098623737,-7120.062152849581,-6192.702221940874,-7120.710683974825,517.9245698272833
2020-01-06,-6189.05353192292,-7118.917749726401,-6192.1098348754695,-7119.5658948099535,-431.3738904507896
2020-01-07,-6183.591348608634,-7112.910365273088,-6186.645859579278,-7113.558130334019,-1286.421526012689
2020-01-08,-6182.87681361601,-7111.8368852019785,-6185.930144796227,-7112.484400066716,751.7596211823541
2020-01-09,-6184.17079782473,-7113.575510907673,-6187.225590464689,-7114.223335701746,3347.6460890010517
2020-01-10,-6181.941204941737,-7110.807723812948,-6184.994228630352,-7111.455173468453,2242.3246764336486
2020-01-13,-6179.029447454258,-7107.741656390584,-6182.081963952791,-7108.388998487131,689.5075450024069
2020-01-14,-6178.527228715895,-7107.4793488237765,-6181.580533760979,-7108.12685814608,2453.9534475186992
2020-01-15,-6177.541110505185,-7106.479226140617,-6180.5943695199885,-7107.126725701355,632.7455073238284
2020-01-16,-6177.374526357442,-7106.348639923847,-6180.427903691222,-7106.996164576294,1163.898887782375
2020-01-17,-6182.245893062074,-7111.3954206167355,-6185.299846951313,-7112.0430675383395,-2498.7173433909907
2020-01-21,-6180.897143573086,-7110.214754646126,-6183.951649923794,-7110.862518727314,2317.433580718792
2020-01-22,-6179.937448591397,-7108.693674953496,-6182.990109767599,-7109.3410477315965,-57.85115158674423
2020-01-23,-6179.781520175365,-7108.54085310462,-6182.834191562315,-7109.188228048098,449.4556690364074
2020-01-24,-6185.731564166334,-7114.824428846739,-6188.785331814498,-7115.4720362725075,-2848.1386555138997
2020-01-27,-6186.034291828642,-7115.124227323677,-6189.088049849082,-7115.77183270771,62.37918618132469
2020-01-28,-6185.046046595374,-7114.136481434457,-6188.099806257071,-7114.784087166549,821.5723549378554
2020-01-29,-6169.9438235381685,-7097.610989153879,-6172.9929051599465,-7098.257602821826,1398.042751729239
2020-01-30,-6170.730729361578,-7098.877984350339,-6173.781388954139,-7099.524932655926,3325.4833504849566
2020-01-31,-6180.194559140339,-7109.020651991228,-6183.247449955614,-7109.668073468504,-3969.321231559915
2020-02-03,-6180.540751663116,-7109.351052980328,-6183.593590574347,-7109.998463450402,190.40376758482495
2020-02-04,-6180.48198739175,-7109.5640215335125,-6183.535719441807,-7110.21162141005,2550.547388470849
2020-02-05,-6181.872995497516,-7111.944096309038,-6184.929978438751,-7112.59238559666,5083.648237498693
2020-02-06,-6178.209493993907,-7107.998512585261,-6181.265549779644,-7108.646605252558,-29.70059574869226
2020-02-07,-6179.204815519307,-7108.712397953227,-6182.259946273042,-7109.360294450527,-863.1506752835967
2020-02-10,-6160.377035530042,-7087.846457378383,-6163.425467202238,-7088.492933212605,-154.53181231351297
2020-02-11,-6159.939440044071,-7087.37097922191,-6162.987747202477,-7088.017428650698,-1403.4068654136984
2020-02-12,-6160.486314711346,-7087.855137248254,-6163.534415730993,-7088.501542961539,108.49230774180916
2020-02-13,-6158.972045123236,-7086.261084707248,-6162.019883910109,-7086.9074348092645,149.32991718971147
2020-02-14,-6160.38790498901,-7087.638229549719,-6163.435616526293,-7088.284552666127,-667.5656390853766
2020-02-18,-6159.849492783613,-7087.134372418438,-6162.897317897451,-7087.780719620838,1053.772794210808
2020-02-19,-6161.362800102997,-7088.725337965788,-6164.410880466009,-7089.371739298454,-1051.268872695218
2020-02-20,-6161.423024138951,-7089.020058449038,-6164.47187525125,-7089.666623233224,2403.376386382979
2020-02-21,-6153.739653390504,-7080.83588967543,-6156.78685846626,-7081.482105387384,1931.4087532505057
2020-02-24,-6165.446791679795,-7093.395113532854,-6168.496797413526,-7094.041923175688,-4656.361001458042
2020-02-25,-6174.336087035983,-7103.179319817741,-6177.3890341872475,-7103.826753242097,-4159.2225100901705
2020-02-26,-6180.523362907635,-7109.621176834181,-6183.577146823116,-7110.268787709733,-3060.4223747703963
2020-02-27,-6201.360153190117,-7132.812775516687,-6204.42167695377,-7133.462027768967,-6828.188367096484
2020-02-28,-6193.928762801176,-7124.727191929077,-6196.988136344866,-7125.375988187786,244.30962795360085
2020-03-02,-6234.038270901402,-7172.015959167574,-6237.12124142891,-7172.669759599392,12342.893824347713
2020-03-03,-6235.78468067843,-7173.885188642595,-6238.868054893055,-7174.539074683667,-1474.1298372494919
2020-03-04,-6284.77042082019,-7231.938766739744,-6287.883599450757,-7232.598973353732,14175.201685607233
2020-03-05,-6284.328867378762,-7231.476376182543,-6287.441977521331,-7232.136568272395,-169.4842425975832
2020-03-06,-6291.125516016622,-7239.900040551349,-6294.243973878661,-7240.561366723174,6044.132558289588
2020-03-09,-6313.210608123865,-7264.893471922783,-6316.338625194346,-7265.556825300042,-12461.899598096643
2020-03-10,-6309.978398112101,-7260.824170058824,-6313.103663806359,-7261.486939956304,1390.414767234225
2020-03-11,-6357.140732561555,-7313.749446185266,-6360.284940048953,-7314.416233037311,-10867.223695729765
2020-03-12,-6642.49558694962,-7637.468777002984,-6645.765891839564,-7638.162305121447,-28468.646770895066
2020-03-13,-6810.683345064728,-7832.575421266308,-6814.042127680386,-7833.287712708897,24881.138013445277
2020-03-16,-6859.4619312074265,-7887.222495869395,-6862.840002530258,-7887.938877836032,-11312.226956116041
2020-03-17,-6924.836471824324,-7963.455630273498,-6928.250233467976,-7964.179581027107,16623.438462576058
2020-03-18,-6936.943711792432,-7976.8642716911,-6940.361750917694,-7977.589129563119,-5504.2921410060135
2020-03-19,-6941.683939453894,-7979.902928459845,-6945.096385809757,-7980.626600282559,-9214.79266568975
2020-03-20,-6984.192642058018,-8027.565883572868,-6987.62202955094,-8028.29314807434,-10858.294279316726
2020-03-23,-6976.492548110991,-8017.900027405491,-6979.915474483288,-8018.625921707859,-398.28640407842727
2020-03-24,-6992.4304901183195,-8037.072308596588,-6995.864047204442,-8037.800457336756,8808.333653339665
2020-03-25,-6991.336533780937,-8035.905904053214,-6994.76985274233,-8036.634002294667,-548.543793190854
2020-03-26,-7076.575642351572,-8136.389823697942,-7080.059068371827,-8137.128548060023,19610.790113725092
2020-03-27,-7071.167771056806,-8130.479319048801,-7074.649545008108,-8131.217693059368,-934.5316804261951
2020-03-30,-7097.8614925691245,-8162.211117694669,-7101.35982580911,-8162.9530034060435,11075.235037848419
2020-03-31,-7097.620879237382,-8161.838378340405,-7101.11877820197,-8162.580171955718,1624.8348425724253
2020-04-01,-7099.286146379552,-8163.676331521073,-7102.784612933298,-8164.4182455040755,-3427.622757036028
2020-04-02,-7123.192399673279,-8192.581668983976,-7126.7072973525765,-8193.327067488442,11230.12104103068
2020-04-03,-7127.7578527349115,-8197.567076775653,-7131.274130732814,-8198.312768001992,-3165.7048402347878
2020-04-06,-7135.879016510415,-8207.487374923772,-7139.401207952012,-8208.234320204278,6846.292199552352
2020-04-07,-7137.524149193141,-8209.207181247837,-7141.04658607409,-8209.95417857826,-1108.095387266756
2020-04-08,-7145.819031092447,-8219.404210226621,-7149.347720002051,-8220.152533414359,6950.130874135664
2020-04-09,-7144.494322157268,-8218.023273122946,-7148.022826254601,-8218.771557117854,256.72183499367907
2020-04-13,-7160.507902216384,-8235.141343836924,-7164.040036583583,-8235.890397697125,-6314.827357689284
2020-04-14,-7178.582431033523,-8257.095783956162,-7182.127317998511,-8257.847542238564,9860.31455040608
2020-04-15,-7179.218294915761,-8257.661089781574,-7182.762949968613,-8258.412798882755,110.26263388716445
2020-04-16,-7185.881739123865,-8265.804181462676,-7189.431257522197,-8266.556921925443,6403.870377038516
2020-04-17,-7185.225033764944,-8265.506098388792,-7188.775730892737,-8266.259088822757,3274.970761721732
2020-04-20,-7180.000094620025,-8259.82269471486,-7183.549284854159,-8260.575365584391,-533.0658433906466
2020-04-21,-7200.951284698829,-8283.005747882153,-7204.507810681147,-8283.759974431601,-7045.368687711753
2020-04-22,-7200.787613039144,-8283.489896852196,-7204.3462682958925,-8284.244574953329,4457.926776937192
2020-04-23,-7200.061796283156,-8283.169620981253,-7203.621784482693,-8283.924581757346,3533.8009371947737
2020-04-24,-7201.401888831365,-8284.946386693862,-7204.963312300114,-8285.701651845111,3763.9230265731267
2020-04-27,-7206.806981669448,-8290.82939542675,-7210.369975965133,-8291.584993700653,-3223.8586001108006
2020-04-28,-7208.089830635217,-8292.224664628213,-7211.653194436785,-8292.980341262615,-2162.136203281158
2020-04-29,-7209.967135720742,-8294.23958708088,-7213.5309518468075,-8294.995359638984,-1745.607859503299
2020-04-30,-7218.241108044553,-8303.146498945003,-7221.80700453348,-8303.9027126822,-3763.872060746892
2020-05-01,-7222.796600563164,-8308.118376919845,-7226.363865639112,-8308.874880891017,-3157.0424328220633
2020-05-04,-7225.692916529515,-8311.085409448113,-7229.260414038578,-8311.841962710987,-1569.0280915771482
2020-05-05,-7227.504265792041,-8313.792147539363,-7231.0747062894125,-8314.549324916874,4910.527140518541
2020-05-06,-7227.436083847649,-8313.716616211927,-7231.006500188869,-8314.47378846668,-3677.5317237162053
2020-05-07,-7229.016880557247,-8315.435502143531,-7232.58775077387,-8316.192770650889,-2231.8178441490263
2020-05-08,-7228.798652306532,-8315.392083595252,-7232.37009709243,-8316.149473950562,2288.853707849822
2020-05-11,-7224.907272034315,-8310.580019633924,-7228.475690692071,-8311.336768243273,2281.1851441321764
2020-05-12,-7224.672738304397,-8310.325054202907,-7228.241089806684,-8311.081788570707,-1759.7691491636624
2020-05-13,-7221.490423327919,-8306.966001778608,-7225.058193924766,-8307.722612954754,621.9943810510609
2020-05-14,-7221.530311563417,-8307.324412219907,-7225.099129087695,-8308.081245416213,2985.574066902271
2020-05-15,-7221.1211591489455,-8306.793884093813,-7224.689577732239,-8307.550632687367,2668.994521949323
2020-05-18,-7221.1549682611385,-8306.770104915311,-7224.723197561676,-8307.526813367987,1229.1954874263895
2020-05-19,-7223.9760803325435,-8309.859180911615,-7227.545190384182,-8310.616076143711,-2966.4850912535635
2020-05-20,-7218.55620218982,-8303.938836437874,-7222.123667295138,-8304.69538282894,-901.0851942989794
2020-05-21,-7221.445593135943,-8306.985167404948,-7225.0135740759815,-8307.741823188226,-1727.8356048009164
2020-05-22,-7221.748544787671,-8306.622169368276,-7225.314336866197,-8307.378360963334,-1552.6242928501474
2020-05-26,-7222.7889721465,-8307.747017941743,-7226.355041702965,-8308.503268381084,-1793.8668182253048
2020-05-27,-7223.770227225246,-8308.73775829003,-7227.336327958153,-8309.494015340908,-449.82622568488125
2020-05-28,-7226.287885134429,-8311.991251332383,-7229.856404430227,-8312.748021283871,4564.788150471943
2020-05-29,-7227.023312967106,-8313.009554769955,-7230.592762026119,-8313.766521894782,3203.1234773210213
2020-06-01,-7226.249435429826,-8311.542142421253,-7229.816604959796,-8312.298626130147,-642.4890523813866
2020-06-02,-7224.4992000045395,-8309.913069069646,-7228.066767773302,-8310.669637232377,2295.5240961680693
2020-06-03,-7219.672844445489,-8304.619060352346,-7223.238875119156,-8305.375302545877,-1487.0798140681654
2020-06-04,-7220.772146736543,-8305.823344225986,-7224.338522466525,-8306.579659595038,-2628.1048630123414
2020-06-05,-7220.904661379513,-8305.957516985909,-7224.471042559439,-8306.713833510723,22.585314053142774
2020-06-08,-7217.869369098901,-8302.819768517958,-7221.435413523049,-8303.576013627533,1283.5433750308162
2020-06-09,-7218.9760977417345,-8303.915989319548,-7222.542107628425,-8304.67222710482,-428.7122790696904
2020-06-10,-7211.201591146797,-8294.575237329476,-7214.762453055607,-8295.330383391642,3313.45746685632
2020-06-11,-7262.457105765071,-8351.820489956342,-7266.037654907361,-8352.579811057365,-11750.649560232569
2020-06-12,-7252.418375015622,-8339.21829534514,-7255.990498495305,-8339.975829629911,-1339.6759597136709
2020-06-15,-7243.011164920665,-8328.832681731104,-7246.580072557102,-8329.589534037348,-1532.7618759344869
2020-06-16,-7393.026847632654,-8503.609316815551,-7396.677140239493,-8504.383428297098,24651.029407052025
2020-06-17,-7402.537471005636,-8513.759108246233,-7406.189864447397,-8514.533665248347,-4204.751081035528
2020-06-18,-7400.237772183022,-8511.38075987094,-7403.889907117299,-8512.155262051803,903.4877625036239
2020-06-19,-7399.060541381695,-8510.144739513544,-7402.7124830848625,-8510.919200716204,-19.082502841013206
2020-06-22,-7399.514075025779,-8510.572838002774,-7403.16593312799,-8511.347281476319,224.06735284524467
2020-06-23,-7398.965883919015,-8509.980746242722,-7402.617597727367,-8510.75515911611,-1336.0183640451544
2020-06-24,-7405.431393885531,-8517.077840915892,-7409.085183603642,-8517.85269402401,-3982.4182813562643
2020-06-25,-7412.427897615109,-8525.908769304378,-7416.087716769985,-8526.68490106512,6928.011851283439
2020-06-26,-7413.962740998408,-8527.271251138698,-7417.621993630666,-8528.047262757933,-867.7024769496286
2020-06-29,-7413.664113202813,-8527.066249303103,-7417.323673567417,-8527.842326182623,1786.066733044917
2020-06-30,-7410.411321224932,-8523.777084390387,-7414.070762037986,-8524.553135916809,2006.0467706425268
2020-07-01,-7409.422746626785,-8522.708103197117,-7413.0819231572605,-8523.484098677573,-1276.0297839316813
2020-07-02,-7409.265297596696,-8522.591404264012,-7412.924608065696,-8523.367428148587,1411.9775926267025
2020-07-06,-7408.5908926008815,-8521.736048983934,-7412.249608317576,-8522.511946740375,2962.6983811080604
